setpoint [rad], position [rad], velocity [rad/s], current [mA], delta_t [ms]
3.17, 2.74, -5.25, 1170.15, 2.50
3.17, 2.75, -5.28, 758.58, 2.50
3.17, 2.77, -5.16, 494.96, 2.50
3.17, 2.79, -4.96, 320.11, 2.50
3.17, 2.81, -4.53, 209.82, 2.45
3.17, 2.82, -4.17, 150.64, 2.51
3.17, 2.84, -3.50, 112.98, 2.49
3.17, 2.86, -2.97, 80.70, 2.50
3.17, 2.88, -2.11, 56.49, 2.50
3.17, 2.90, -1.49, 51.11, 2.54
3.17, 2.92, -0.48, 48.42, 2.46
3.17, 2.94, 0.19, 32.28, 2.51
3.17, 2.96, 1.20, 32.28, 2.48
3.17, 2.97, 1.85, 37.66, 2.50
3.17, 3.00, 2.71, 29.59, 2.50
3.17, 3.01, 3.21, 21.52, 2.58
3.01, 3.03, 3.91, 32.28, 2.45
3.01, 3.05, 4.32, -2864.85, 2.48
3.01, 3.05, 4.82, -2711.52, 2.49
3.01, 3.05, 5.06, -1683.94, 2.50
3.01, 3.04, 5.28, -785.48, 2.50
3.01, 3.03, 5.30, -131.81, 2.50
3.01, 3.02, 5.20, 322.80, 2.50
3.01, 3.01, 5.04, 556.83, 2.50
3.01, 3.01, 4.70, 618.70, 2.50
3.01, 3.00, 4.41, 583.73, 2.49
3.01, 3.00, 3.93, 462.68, 2.50
3.01, 3.00, 3.57, 309.35, 2.50
3.01, 3.00, 3.02, 185.61, 2.50
3.01, 3.01, 2.61, 26.90, 2.50
3.01, 3.01, 2.04, -32.28, 2.50
3.01, 3.01, 1.65, -34.97, 2.50
3.01, 3.01, 1.18, -94.15, 2.50
3.01, 3.01, 0.89, -91.46, 2.54
3.01, 3.01, 0.60, -102.22, 2.47
3.01, 3.01, 0.46, -59.18, 2.53
3.28, 3.01, 0.31, -26.90, 2.46
3.28, 3.01, 0.26, 1452.60, 2.51
3.28, 3.02, 0.24, 1371.90, 2.49
3.28, 3.03, 0.24, 911.91, 2.50
3.28, 3.04, 0.34, 591.80, 2.50
3.28, 3.06, 0.43, 395.43, 2.50
3.28, 3.08, 0.65, 271.69, 2.55
3.28, 3.09, 0.82, 188.30, 2.50
3.28, 3.11, 1.13, 126.43, 2.45
3.28, 3.13, 1.37, 91.46, 2.50
3.28, 3.15, 1.75, 75.32, 2.50
3.28, 3.17, 2.04, 61.87, 2.50
3.28, 3.19, 2.49, 40.35, 2.51
3.28, 3.21, 2.83, 40.35, 2.54
3.28, 3.23, 3.36, 43.04, 2.45
3.28, 3.24, 3.72, -244.79, 2.50
3.28, 3.26, 4.24, -798.93, 2.49
3.28, 3.27, 4.56, -1081.38, 2.54
3.28, 3.28, 4.96, -1167.46, 2.49
3.28, 3.29, 5.16, -1030.27, 2.49
2.51, 3.29, 5.37, -731.68, 2.49
2.51, 3.29, 5.44, -1611.31, 2.53
2.51, 3.28, 5.42, -1371.90, 2.47
2.51, 3.27, 5.32, -914.60, 2.50
2.51, 3.25, 5.06, -605.25, 2.50
2.51, 3.24, 4.77, -400.81, 2.50
2.51, 3.22, 4.24, -282.45, 2.51
2.51, 3.20, 3.81, -199.06, 2.52
2.51, 3.18, 3.09, -134.50, 2.49
2.51, 3.17, 2.54, -102.22, 2.49
2.51, 3.15, 1.65, -88.77, 2.50
2.51, 3.13, 1.03, -69.94, 2.51
2.51, 3.11, 0.10, -53.80, 2.49
2.51, 3.09, -0.50, -53.80, 2.51
2.51, 3.07, -1.41, -53.80, 2.49
2.51, 3.05, -1.99, -40.35, 2.50
2.51, 3.03, -2.78, -40.35, 2.50
2.51, 3.01, -3.29, -48.42, 2.50
2.51, 3.00, -3.93, -34.97, 2.51
2.51, 2.97, -4.34, -34.97, 2.50
3.28, 2.96, -4.84, -45.73, 2.50
3.28, 2.94, -5.16, 2883.68, 2.50
3.28, 2.94, -5.54, 2751.87, 2.49
3.28, 2.94, -5.71, 1818.44, 2.50
3.28, 2.95, -5.80, 1156.70, 2.50
3.28, 2.97, -5.76, 745.13, 2.50
3.28, 2.98, -5.56, 486.89, 2.50
3.28, 3.00, -5.32, 314.73, 2.50
3.28, 3.01, -4.84, 212.51, 2.50
3.28, 3.03, -4.44, 156.02, 2.51
3.28, 3.05, -3.72, 115.67, 2.49
3.28, 3.07, -3.17, 75.32, 2.50
3.28, 3.09, -2.28, 59.18, 2.50
3.28, 3.11, -1.63, 56.49, 2.50
3.28, 3.13, -0.60, 34.97, 2.56
3.28, 3.14, 0.07, 29.59, 2.46
3.28, 3.16, 1.10, 34.97, 2.48
3.28, 3.18, 1.73, 32.28, 2.49
3.28, 3.20, 2.61, 21.52, 2.53
3.28, 3.22, 3.14, 29.59, 2.50
3.11, 3.24, 3.84, -204.44, 2.49
3.11, 3.25, 4.24, -2897.13, 2.50
3.11, 3.26, 4.75, -2652.34, 2.47
3.11, 3.25, 4.99, -1772.71, 2.51
3.11, 3.24, 5.18, -1145.94, 2.50
3.11, 3.23, 5.20, -750.51, 2.50
3.11, 3.22, 5.06, -489.58, 2.53
3.11, 3.20, 4.87, -325.49, 2.47
3.11, 3.18, 4.44, -228.65, 2.50
3.11, 3.16, 4.08, -156.02, 2.51
3.11, 3.14, 3.41, 338.94, 2.50
3.11, 3.13, 2.88, 831.21, 2.49
3.11, 3.12, 2.04, 1089.45, 2.49
3.11, 3.11, 1.44, 1078.69, 2.54
3.11, 3.10, 0.55, 890.39, 2.49
3.11, 3.10, 0.00, 683.26, 2.48
3.11, 3.10, -0.77, 451.92, 2.52
3.11, 3.11, -1.20, 190.99, 2.46
3.11, 3.11, -1.68, 40.35, 2.50
3.11, 3.11, -1.92, -78.01, 2.50
3.33, 3.11, -2.11, -126.43, 2.50
3.33, 3.12, -2.18, 1296.58, 2.55
3.33, 3.12, -2.13, 1258.92, 2.47
3.33, 3.14, -2.01, 850.04, 2.49
3.33, 3.15, -1.73, 559.52, 2.48
3.33, 3.17, -1.46, 373.91, 2.49
3.33, 3.18, -0.98, 247.48, 2.51
3.33, 3.20, -0.62, 161.40, 2.49
3.33, 3.22, -0.02, 118.36, 2.50
3.33, 3.24, 0.34, 94.15, 2.55
3.33, 3.26, 0.96, 67.25, 2.45
3.33, 3.28, 1.37, 51.11, 2.50
3.33, 3.30, 1.97, -290.52, 2.50
3.33, 3.31, 2.37, -788.17, 2.51
3.33, 3.33, 2.97, -1094.83, 2.50
3.33, 3.33, 3.36, -1199.74, 2.50
3.33, 3.34, 3.84, -944.19, 2.50
3.33, 3.34, 4.10, -710.16, 2.52
3.33, 3.34, 4.36, -489.58, 2.47
3.33, 3.34, 4.48, -274.38, 2.51
3.20, 3.33, 4.51, -53.80, 2.55
3.20, 3.33, 4.46, -1261.61, 2.44
3.20, 3.32, 4.27, -1226.64, 2.50
3.20, 3.31, 4.08, -833.90, 2.50
3.20, 3.29, 3.67, -556.83, 2.50
3.20, 3.28, 3.31, -373.91, 2.51
3.20, 3.26, 2.69, -255.55, 2.51
3.20, 3.24, 2.21, -61.87, 2.50
3.20, 3.23, 1.44, 454.61, 2.49
3.20, 3.21, 0.91, 946.88, 2.50
3.20, 3.20, 0.14, 1086.76, 2.55
3.20, 3.20, -0.31, 1019.51, 2.50
3.20, 3.19, -0.98, 839.28, 2.45
3.20, 3.19, -1.37, 677.88, 2.53
3.20, 3.19, -1.87, 384.67, 2.46
3.20, 3.20, -2.13, 153.33, 2.50
3.20, 3.20, -2.42, -21.52, 2.52
3.20, 3.20, -2.54, -118.36, 2.45
3.20, 3.20, -2.61, -153.33, 2.55
3.20, 3.20, -2.59, -137.19, 2.47
3.24, 3.20, -2.45, -126.43, 2.50
3.24, 3.20, -2.30, 1167.46, 2.50
3.24, 3.21, -2.04, 667.12, 2.56
3.24, 3.22, -1.82, 137.19, 2.45
3.24, 3.22, -1.44, -166.78, 2.55
3.24, 3.23, -1.18, -373.91, 2.48
3.24, 3.24, -0.79, -427.71, 2.50
3.24, 3.24, -0.55, -398.12, 2.47
3.24, 3.24, -0.24, -384.67, 2.50
3.24, 3.24, -0.05, -258.24, 2.54
3.24, 3.24, 0.14, -196.37, 2.46
3.24, 3.24, 0.29, -75.32, 2.49
3.24, 3.24, 0.43, 16.14, 2.50
3.24, 3.24, 0.50, 64.56, 2.55
3.24, 3.24, 0.58, 48.42, 2.45
3.24, 3.24, 0.62, 40.35, 2.51
3.24, 3.24, 0.65, 24.21, 2.50
3.24, 3.24, 0.62, 26.90, 2.50
3.24, 3.24, 0.58, 21.52, 2.50
3.24, 3.24, 0.53, 0.00, 2.50
3.55, 3.23, 0.43, 10.76, 2.49
3.55, 3.24, 0.38, 1474.12, 2.51
3.55, 3.24, 0.31, 1347.69, 2.50
3.55, 3.26, 0.29, 917.29, 2.49
3.55, 3.27, 0.34, 602.56, 2.50
3.55, 3.28, 0.38, 400.81, 2.50
3.55, 3.30, 0.55, 263.62, 2.55
3.55, 3.32, 0.72, 174.85, 2.45
3.55, 3.34, 1.01, 129.12, 2.61
3.55, 3.36, 1.25, 102.22, 2.39
3.55, 3.38, 1.65, 69.94, 2.51
3.55, 3.41, 2.25, 51.11, 4.64
3.55, 3.42, 2.42, 48.42, 1.12
3.55, 3.43, 2.76, 40.35, 1.73
3.55, 3.45, 3.31, 32.28, 2.53
3.55, 3.47, 3.67, 34.97, 2.48
3.55, 3.49, 4.20, 34.97, 2.51
3.55, 3.51, 4.53, -209.82, 2.50
3.55, 3.53, 4.96, -723.61, 2.50
3.55, 3.54, 5.23, -1100.21, 2.48
2.92, 3.55, 5.56, -1145.94, 2.50
2.92, 3.56, 5.73, -2176.21, 2.52
2.92, 3.55, 5.85, -1807.68, 2.48
2.92, 3.54, 5.85, -1223.95, 2.50
2.92, 3.53, 5.71, -807.00, 2.51
2.92, 3.51, 5.54, -538.00, 2.55
2.92, 3.50, 5.11, -355.08, 2.50
2.92, 3.48, 4.77, -234.03, 2.46
2.92, 3.46, 4.10, -166.78, 2.48
2.92, 3.45, 3.62, -129.12, 2.54
2.92, 3.43, 2.78, -102.22, 2.50
2.92, 3.41, 2.16, -72.63, 2.47
2.92, 3.39, 1.20, -61.87, 2.50
2.92, 3.37, 0.53, -64.56, 2.52
2.92, 3.35, -0.46, -48.42, 2.48
2.92, 3.33, -1.10, -43.04, 2.48
2.92, 3.31, -2.01, -51.11, 2.50
2.92, 3.29, -2.57, -45.73, 2.50
2.92, 3.27, -3.33, -34.97, 2.50
2.92, 3.25, -3.76, -43.04, 2.50
3.05, 3.23, -4.36, -43.04, 2.50
3.05, 3.21, -4.72, -32.28, 2.57
3.05, 3.20, -5.18, -34.97, 2.43
3.05, 3.17, -5.44, -45.73, 2.50
3.05, 3.16, -5.78, -32.28, 2.50
3.05, 3.14, -6.00, -34.97, 2.51
3.05, 3.12, -6.26, -43.04, 2.49
3.05, 3.10, -6.40, 13.45, 2.49
3.05, 3.08, -6.59, 546.07, 2.50
3.05, 3.06, -6.71, 968.40, 2.50
3.05, 3.05, -6.83, 1213.19, 2.50
3.05, 3.05, -6.86, 1121.73, 2.49
3.05, 3.04, -6.86, 882.32, 2.51
3.05, 3.04, -6.81, 605.25, 2.50
3.05, 3.04, -6.64, 376.60, 2.50
3.05, 3.05, -6.50, 150.64, 2.49
3.05, 3.05, -6.16, 13.45, 2.49
3.05, 3.05, -5.90, -72.63, 2.50
3.05, 3.05, -5.47, -134.50, 2.50
3.05, 3.05, -5.13, -164.09, 2.51
3.52, 3.06, -4.60, -158.71, 2.49
3.52, 3.06, -4.22, 1404.18, 2.50
3.52, 3.06, -3.65, 1339.62, 2.51
3.52, 3.08, -3.24, 895.77, 2.50
3.52, 3.09, -2.59, 586.42, 2.50
3.52, 3.11, -2.13, 392.74, 2.54
3.52, 3.12, -1.46, 266.31, 2.50
3.52, 3.14, -1.03, 174.85, 2.47
3.52, 3.16, -0.38, 121.05, 2.50
3.52, 3.18, 0.02, 96.84, 2.53
3.52, 3.20, 0.67, 78.01, 2.49
3.52, 3.22, 1.10, 48.42, 2.50
3.52, 3.24, 1.75, 48.42, 2.53
3.52, 3.25, 2.16, 45.73, 2.49
3.52, 3.27, 2.81, 34.97, 2.50
3.52, 3.29, 3.21, 26.90, 2.49
3.52, 3.31, 3.81, 32.28, 2.46
3.52, 3.33, 4.20, 26.90, 2.51
3.52, 3.35, 4.70, 24.21, 2.56
3.52, 3.37, 5.01, 29.59, 2.44
3.47, 3.39, 5.42, 29.59, 2.49
3.47, 3.41, 5.64, 2.69, 2.50
3.47, 3.43, 5.95, 0.00, 2.51
3.47, 3.45, 6.14, -465.37, 2.54
3.47, 3.46, 6.35, -909.22, 2.45
3.47, 3.47, 6.47, -1137.87, 2.54
3.47, 3.48, 6.59, -1105.59, 2.48
3.47, 3.48, 6.62, -917.29, 2.51
3.47, 3.49, 6.59, -659.05, 2.47
3.47, 3.48, 6.50, -416.95, 2.51
3.47, 3.48, 6.31, -199.06, 2.50
3.47, 3.48, 6.12, -10.76, 2.50
3.47, 3.48, 5.76, 61.87, 2.50
3.47, 3.48, 5.47, 129.12, 2.51
3.47, 3.47, 4.99, 158.71, 2.50
3.47, 3.47, 4.65, 112.98, 2.50
3.47, 3.47, 4.12, 110.29, 2.48
3.47, 3.47, 3.74, 83.39, 2.50
3.47, 3.47, 3.19, 53.80, 2.50
3.47, 3.47, 2.81, 0.00, 2.51
2.97, 3.47, 2.33, -34.97, 2.50
2.97, 3.47, 2.01, -1490.26, 2.50
2.97, 3.47, 1.61, -1404.18, 2.50
2.97, 3.45, 1.37, -963.02, 2.50
2.97, 3.44, 1.01, -640.22, 2.50
2.97, 3.42, 0.74, -422.33, 2.51
2.97, 3.41, 0.36, -277.07, 2.50
2.97, 3.39, 0.07, -193.68, 2.50
2.97, 3.37, -0.34, -147.95, 2.52
2.97, 3.35, -0.65, -115.67, 2.48
2.97, 3.33, -1.15, -80.70, 2.49
2.97, 3.31, -1.49, -67.25, 2.50
2.97, 3.29, -2.04, -64.56, 2.54
2.97, 3.28, -2.42, -51.11, 2.45
2.97, 3.26, -3.00, -40.35, 2.54
2.97, 3.24, -3.41, -48.42, 2.50
2.97, 3.22, -3.96, -43.04, 2.45
2.97, 3.20, -4.32, -34.97, 2.50
2.97, 3.18, -4.80, -40.35, 2.50
2.97, 3.16, -5.08, -43.04, 2.51
2.80, 3.14, -5.47, -32.28, 2.69
2.80, 3.12, -5.71, -34.97, 2.31
2.80, 3.10, -6.00, -43.04, 2.50
2.80, 3.08, -6.19, -32.28, 2.53
2.80, 3.06, -6.40, -32.28, 2.46
2.80, 3.04, -6.55, -43.04, 2.55
2.80, 3.03, -6.71, -37.66, 2.46
2.80, 3.01, -6.81, -32.28, 2.53
2.80, 2.99, -6.93, -40.35, 2.46
2.80, 2.97, -7.03, -40.35, 2.54
2.80, 2.95, -7.12, -32.28, 2.47
2.80, 2.93, -7.17, -40.35, 2.50
2.80, 2.91, -7.27, -40.35, 2.50
2.80, 2.89, -7.29, -32.28, 2.51
2.80, 2.87, -7.36, -34.97, 2.49
2.80, 2.85, -7.39, -43.04, 2.54
2.80, 2.83, -7.43, 293.21, 2.49
2.80, 2.81, -7.46, 839.28, 2.48
2.80, 2.80, -7.48, 1140.56, 2.49
2.80, 2.79, -7.46, 1145.94, 2.50
3.02, 2.79, -7.41, 963.02, 2.54
3.02, 2.79, -7.31, 1807.68, 2.46
3.02, 2.79, -7.10, 1517.16, 2.50
3.02, 2.81, -6.91, 989.92, 2.49
3.02, 2.82, -6.47, 637.53, 2.51
3.02, 2.83, -6.14, 422.33, 2.50
3.02, 2.85, -5.49, 282.45, 2.53
3.02, 2.87, -5.01, 196.37, 2.47
3.02, 2.89, -4.20, 142.57, 2.56
3.02, 2.91, -3.60, 91.46, 2.50
3.02, 2.93, -2.64, 69.94, 2.44
3.02, 2.95, -1.94, 61.87, 2.50
3.02, 2.96, -0.91, 45.73, 2.50
3.02, 2.98, -0.22, -153.33, 2.50
3.02, 3.00, 0.77, -675.19, 2.49
3.02, 3.02, 1.39, -1076.00, 2.50
3.02, 3.03, 2.25, -1175.53, 2.50
3.02, 3.03, 2.76, -1054.48, 2.50
3.02, 3.03, 3.36, -817.76, 2.50
3.02, 3.03, 3.67, -535.31, 2.57
2.99, 3.03, 3.98, -322.80, 2.43
2.99, 3.03, 4.08, -1280.44, 2.54
2.99, 3.02, 4.10, -763.96, 2.47
2.99, 3.01, 4.03, -78.01, 2.50
2.99, 3.00, 3.79, 301.28, 2.49
2.99, 2.99, 3.55, 529.93, 2.50
2.99, 2.99, 3.12, 581.04, 2.55
2.99, 2.98, 2.78, 535.31, 2.49
2.99, 2.98, 2.23, 425.02, 2.50
2.99, 2.98, 1.87, 309.35, 2.50
2.99, 2.98, 1.34, 153.33, 2.49
2.99, 2.98, 1.03, 51.11, 2.48
2.99, 2.99, 0.62, -43.04, 2.49
2.99, 2.99, 0.38, -80.70, 2.51
2.99, 2.99, 0.10, -88.77, 2.49
2.99, 2.99, -0.02, -64.56, 2.50
2.99, 2.99, -0.17, -83.39, 2.51
2.99, 2.99, -0.22, -75.32, 2.55
2.99, 2.99, -0.24, -5.38, 2.47
2.99, 2.99, -0.24, -5.38, 2.48
3.02, 2.99, -0.19, 0.00, 2.56
3.02, 2.99, -0.14, 1215.88, 2.47
3.02, 3.00, -0.10, 691.33, 2.47
3.02, 3.00, -0.02, 142.57, 2.51
3.02, 3.01, 0.05, -166.78, 2.50
3.02, 3.02, 0.12, -390.05, 2.49
3.02, 3.02, 0.24, -414.26, 2.50
3.02, 3.02, 0.34, -441.16, 2.50
3.02, 3.03, 0.46, -381.98, 2.51
3.02, 3.03, 0.53, -258.24, 2.54
3.02, 3.02, 0.62, -147.95, 2.48
3.02, 3.02, 0.67, -53.80, 2.48
3.02, 3.02, 0.74, 24.21, 2.50
3.02, 3.02, 0.77, 69.94, 2.50
3.02, 3.02, 0.82, 61.87, 2.49
3.02, 3.02, 0.82, 51.11, 2.50
3.02, 3.02, 0.79, 32.28, 2.50
3.02, 3.02, 0.77, 16.14, 2.50
3.02, 3.02, 0.70, 21.52, 2.50
3.02, 3.02, 0.62, 2.69, 2.68
3.16, 3.02, 0.53, -13.45, 2.33
3.16, 3.02, 0.46, 1436.46, 2.50
3.16, 3.03, 0.36, 1350.38, 2.50
3.16, 3.04, 0.34, 898.46, 2.51
3.16, 3.06, 0.36, 583.73, 2.48
3.16, 3.07, 0.43, 387.36, 2.50
3.16, 3.09, 0.60, 263.62, 2.56
3.16, 3.11, 0.77, 188.30, 2.49
3.16, 3.12, 1.08, -18.83, 2.47
3.16, 3.14, 1.29, -554.14, 2.49
3.16, 3.16, 1.70, -981.85, 2.54
3.16, 3.16, 1.97, -1108.28, 2.46
3.16, 3.17, 2.37, -1030.27, 2.50
3.16, 3.17, 2.64, -796.24, 2.51
3.16, 3.17, 2.97, -578.35, 2.49
3.16, 3.17, 3.17, -317.42, 2.50
3.16, 3.17, 3.36, -80.70, 2.50
3.16, 3.17, 3.43, 13.45, 2.50
3.16, 3.16, 3.43, 67.25, 2.55
3.16, 3.16, 3.38, 99.53, 2.54
3.10, 3.16, 3.19, 129.12, 2.40
3.10, 3.16, 3.02, -1409.56, 2.52
3.10, 3.15, 2.71, -1326.17, 2.49
3.10, 3.14, 2.45, -650.98, 2.52
3.10, 3.13, 1.97, 69.94, 2.47
3.10, 3.12, 1.63, 492.27, 2.51
3.10, 3.11, 1.10, 699.40, 2.50
3.10, 3.10, 0.74, 785.48, 2.50
3.10, 3.10, 0.26, 691.33, 2.49
3.10, 3.10, 0.00, 505.72, 2.50
3.10, 3.10, -0.36, 333.56, 2.57
3.10, 3.10, -0.58, 185.61, 2.46
3.10, 3.10, -0.82, 56.49, 2.60
3.10, 3.10, -0.96, -13.45, 2.41
3.10, 3.10, -1.10, -59.18, 2.46
3.10, 3.10, -1.18, -32.28, 2.54
3.10, 3.10, -1.22, -94.15, 2.45
3.10, 3.10, -1.22, -67.25, 2.54
3.10, 3.10, -1.15, -43.04, 2.49
3.10, 3.10, -1.06, -69.94, 2.55
3.10, 3.10, -0.91, -24.21, 2.43
3.10, 3.10, -0.79, -16.14, 2.50
3.10, 3.10, -0.65, -13.45, 2.50
3.10, 3.10, -0.55, 2.69, 2.50
3.10, 3.10, -0.41, 2.69, 2.50
3.10, 3.10, -0.36, 0.00, 2.51
3.10, 3.10, -0.26, 0.00, 2.54
3.10, 3.10, -0.24, 0.00, 2.45
3.10, 3.10, -0.19, 0.00, 2.51
3.10, 3.10, -0.17, 0.00, 2.49
3.10, 3.10, -0.12, 0.00, 2.50
3.10, 3.10, -0.12, 0.00, 2.50
3.10, 3.10, -0.10, 0.00, 2.50
3.10, 3.10, -0.10, 0.00, 2.51
3.10, 3.10, -0.07, 0.00, 2.49
3.10, 3.10, -0.07, 0.00, 2.50
3.10, 3.10, -0.05, 0.00, 2.51
3.10, 3.10, -0.05, 0.00, 2.51
3.10, 3.10, -0.02, 0.00, 2.49
3.10, 3.10, -0.02, 0.00, 2.62
3.10, 3.10, -0.02, 0.00, 2.37
3.10, 3.10, -0.02, 0.00, 2.52
