setpoint [rad], position [rad], velocity [rad/s],acceleration [rad/s^2], current [mA], delta_t [ms]
3.19, 3.22, 3.65,nan, 48.42, 2.50
3.19, 3.21, 3.05,nan, 546.07, 2.50
3.19, 3.20, 2.59,nan, 850.04, 2.51
3.19, 3.19, 1.87,nan, 979.16, 2.48
3.19, 3.18, 1.39,nan, 847.35, 2.50
3.19, 3.18, 0.70,nan, 667.12, 2.50
3.19, 3.18, 0.29,nan, 451.92, 2.51
3.19, 3.18, -0.24,nan, 225.96, 2.50
3.19, 3.18, -0.55,nan, 102.22, 2.53
3.19, 3.18, -0.94,nan, -32.28, 2.47
3.19, 3.19, -1.13,nan, -88.77, 2.55
3.19, 3.19, -1.32,nan, -142.57, 2.44
3.19, 3.19, -1.39,nan, -94.15, 2.50
3.19, 3.19, -1.39,nan, -80.70, 2.54
3.19, 3.19, -1.34,nan, -78.01, 2.46
3.19, 3.19, -1.22,nan, -21.52, 2.50
3.19, 3.19, -1.10,nan, 0.00, 2.50
3.19, 3.19, -0.91,nan, 10.76, 2.51
3.19, 3.19, -0.79,nan, 8.07, 2.49
3.19, 3.19, -0.62,nan, 0.00, 2.50
3.19, 3.19, -0.53,nan, 0.00, 2.50
3.19, 3.19, -0.41,nan, 0.00, 2.52
3.19, 3.19, -0.34,nan, 0.00, 2.49
3.19, 3.19, -0.26,nan, 0.00, 2.54
3.19, 3.19, -0.22,nan, 0.00, 2.44
3.19, 3.19, -0.19,nan, 0.00, 2.50
3.19, 3.19, -0.17,nan, 0.00, 2.50
3.19, 3.19, -0.14,nan, 0.00, 2.50
3.19, 3.19, -0.12,nan, 0.00, 2.50
3.19, 3.19, -0.10,nan, 0.00, 2.50
3.19, 3.19, -0.10,nan, 0.00, 2.51
3.19, 3.19, -0.07,nan, 0.00, 2.50
3.19, 3.19, -0.07,nan, 0.00, 2.53
3.19, 3.19, -0.05,nan, 0.00, 2.48
3.19, 3.19, -0.05,nan, 0.00, 2.50
3.19, 3.19, -0.02,nan, 0.00, 2.47
3.19, 3.19, -0.02,nan, 0.00, 2.59
3.19, 3.19, -0.02,nan, 0.00, 2.42
3.19, 3.19, -0.02,nan, 0.00, 2.51
3.19, 3.19, -0.02,nan, 0.00, 2.47
3.19, 3.19, 0.00,nan, 0.00, 2.52
3.19, 3.19, 0.00,nan, 0.00, 2.47
3.19, 3.19, 0.00,nan, 0.00, 2.55
3.19, 3.19, 0.00,nan, 0.00, 2.45
3.19, 3.19, 0.00,nan, 0.00, 2.52
3.19, 3.19, 0.00,nan, 0.00, 2.48
3.19, 3.19, 0.00,nan, 0.00, 2.50
3.19, 3.19, 0.00,nan, -16.14, 2.51
3.19, 3.19, 0.00,nan, 0.00, 2.50
3.19, 3.19, 0.00,nan, 0.00, 2.55
3.19, 3.19, 0.00,nan, 0.00, 2.44
3.19, 3.19, 0.00,nan, 0.00, 2.49
3.19, 3.19, 0.00,nan, 0.00, 2.50
3.19, 3.19, 0.00,nan, 0.00, 2.50
3.19, 3.19, 0.00,nan, 0.00, 2.50
3.19, 3.19, 0.00,nan, 0.00, 2.50
3.19, 3.19, 0.00,nan, 0.00, 2.50
3.19, 3.19, 0.00,nan, 0.00, 3.02
3.19, 3.19, 0.00,nan, 0.00, 1.98
3.19, 3.19, 0.00,nan, 0.00, 2.50
3.19, 3.19, 0.00,nan, 0.00, 2.50
